"2016-09-01 15:30:00","464"
"2016-09-01 15:40:00","624"
"2016-09-01 15:50:00","0"
"2016-09-01 16:00:00","928"
"2016-09-01 16:10:00","60"
"2016-09-01 16:20:00","624"
"2016-09-01 16:30:00","2493"
"2016-09-01 16:40:00","184"
"2016-09-01 16:50:00","281"
"2016-09-01 17:00:00","464"
"2016-09-01 17:10:00","1962"
"2016-09-01 17:20:00","4774"
"2016-09-01 17:30:00","416"
"2016-09-01 17:40:00","464"
"2016-09-01 17:50:00","0"
"2016-09-01 18:00:00","956"
"2016-09-01 18:10:00","4287"
"2016-09-01 18:20:00","628"
"2016-09-01 18:30:00","6842"
"2016-09-01 18:40:00","2277"
"2016-09-01 18:50:00","424"
"2016-09-01 19:00:00","5671"
"2016-09-01 19:10:00","1348"
"2016-09-01 19:20:00","1206"
"2016-09-01 19:30:00","617"
"2016-09-01 19:40:00","0"
"2016-09-01 19:50:00","928"
"2016-09-01 20:00:00","1392"
"2016-09-01 20:10:00","464"
"2016-09-01 20:20:00","464"
"2016-09-01 20:30:00","0"
"2016-09-01 20:40:00","464"
"2016-09-01 20:50:00","664"
"2016-09-01 21:00:00","160"
"2016-09-01 21:10:00","0"
"2016-09-01 21:20:00","1296"
"2016-09-01 21:30:00","4388"
"2016-09-01 21:40:00","928"
"2016-09-01 21:50:00","0"
"2016-09-01 22:00:00","2100"
"2016-09-01 22:10:00","0"
"2016-09-01 22:20:00","0"
"2016-09-01 22:30:00","184"
"2016-09-01 22:40:00","184"
"2016-09-01 22:50:00","566"
"2016-09-01 23:00:00","928"
"2016-09-01 23:10:00","2504"
"2016-09-01 23:20:00","1392"
"2016-09-01 23:30:00","184"
"2016-09-01 23:40:00","0"
"2016-09-01 23:50:00","928"
"2016-09-02 00:00:00","0"
"2016-09-02 00:10:00","0"
"2016-09-02 00:20:00","464"
"2016-09-02 00:30:00","0"
"2016-09-02 00:40:00","184"
"2016-09-02 00:50:00","184"
"2016-09-02 01:00:00","464"
"2016-09-02 01:10:00","480"
"2016-09-02 01:20:00","464"
"2016-09-02 01:30:00","184"
"2016-09-02 01:40:00","2040"
"2016-09-02 01:50:00","184"
"2016-09-02 02:00:00","16"
"2016-09-02 02:10:00","464"
"2016-09-02 02:20:00","16"
"2016-09-02 02:30:00","1787"
"2016-09-02 02:40:00","928"
"2016-09-02 02:50:00","2224"
"2016-09-02 03:00:00","0"
"2016-09-02 03:10:00","1136"
"2016-09-02 03:20:00","1392"
"2016-09-02 03:30:00","1552"
"2016-09-02 03:40:00","0"
"2016-09-02 03:50:00","0"
"2016-09-02 04:00:00","652"
"2016-09-02 04:10:00","346"
"2016-09-02 04:20:00","11299"
"2016-09-02 04:30:00","3582"
"2016-09-02 04:40:00","244"
"2016-09-02 04:50:00","428"
"2016-09-02 05:00:00","0"
"2016-09-02 05:10:00","244"
"2016-09-02 05:20:00","244"
"2016-09-02 05:30:00","0"
"2016-09-02 05:40:00","0"
"2016-09-02 05:50:00","5070"
"2016-09-02 06:00:00","8685"
"2016-09-02 06:10:00","244"
"2016-09-02 06:20:00","0"
"2016-09-02 06:30:00","935"
"2016-09-02 06:40:00","588"
"2016-09-02 06:50:00","612"
"2016-09-02 07:00:00","916"
"2016-09-02 07:10:00","6767"
"2016-09-02 07:20:00","368"
"2016-09-02 07:30:00","488"
"2016-09-02 07:40:00","1564"
"2016-09-02 07:50:00","428"
"2016-09-02 08:00:00","1121"
"2016-09-02 08:10:00","7881"
"2016-09-02 08:20:00","488"
"2016-09-02 08:30:00","4180"
"2016-09-02 08:40:00","7717"
"2016-09-02 08:50:00","12051"
"2016-09-02 09:00:00","2388"
"2016-09-02 09:10:00","588"
"2016-09-02 09:20:00","1727"
"2016-09-02 09:30:00","428"
"2016-09-02 09:40:00","244"
"2016-09-02 09:50:00","5816"
"2016-09-02 10:00:00","8674"
"2016-09-02 10:10:00","1194"
"2016-09-02 10:20:00","0"
"2016-09-02 10:30:00","404"
"2016-09-02 10:40:00","0"
"2016-09-02 10:50:00","0"
"2016-09-02 11:00:00","0"
"2016-09-02 11:10:00","911"
"2016-09-02 11:20:00","4833"
"2016-09-02 11:30:00","7908"
"2016-09-02 11:40:00","2839"
"2016-09-02 11:50:00","0"
"2016-09-02 12:00:00","0"
"2016-09-02 12:10:00","244"
"2016-09-02 12:20:00","244"
"2016-09-02 12:30:00","13778"
"2016-09-02 12:40:00","60"
"2016-09-02 12:50:00","12398"
"2016-09-02 13:00:00","244"
"2016-09-02 13:10:00","1717"
"2016-09-02 13:20:00","593"
"2016-09-02 13:30:00","1676"
"2016-09-02 13:40:00","996"
"2016-09-02 13:50:00","11315"
"2016-09-02 14:00:00","1293"
"2016-09-02 14:10:00","8600"
"2016-09-02 14:20:00","418"
"2016-09-02 14:30:00","0"
"2016-09-02 14:40:00","1924"
"2016-09-02 14:50:00","14071"
